,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc
4526,Điện thoại Bphone Chính hãng,BKAV,0.0,5.0,4,https://mobilecity.vn/bkav/bphone-chinh-hang-prd677.html,,,,Android 5,Qualcomm S801,3.0,,3000.0,Cảm ứng,Bphone,False,,,,,1,,,[13.0],[5.0]
4527,"Điện thoại OnePlus K11 5G (Snapdragon 782G 5G, sạc 80W)",OnePlus,0.0,5.0,0,https://mobilecity.vn/dien-thoai/oneplus-k11-5g-gia-re.html,,,,Android 13,"Qualcomm Snapdragon 782G (6 nm)
8 nhân (1x2.7 GHz & 3x2.4 GHz & 4x1.8 GHz)
GPU: Adreno 642L",8.0,256.0,5000.0,,OnePlus,False,6.7,120.0,,AMOLED,2,Li-Po,80.0,"[50.0, 8.0, 2.0]",[16.0]
4528,"Điện thoại OnePlus K11 5G (Snapdragon 782G 5G, sạc 80W)",OnePlus,0.0,5.0,0,https://mobilecity.vn/dien-thoai/oneplus-k11-5g-gia-re.html,,,,Android 13,"Qualcomm Snapdragon 782G (6 nm)
8 nhân (1x2.7 GHz & 3x2.4 GHz & 4x1.8 GHz)
GPU: Adreno 642L",16.0,256.0,5000.0,,OnePlus,False,6.7,120.0,,AMOLED,2,Li-Po,80.0,"[50.0, 8.0, 2.0]",[16.0]
4529,Điện thoại Vivo Y53s (Chính hãng),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-y53s.html,Đen,,,Android 11,"Qualcomm SM4350 Snapdragon 480 5G (8 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,128.0,5000.0,Thanh + Cảm ứng,Vivo,False,6.58,90.0,,LCD,2,Li-Po,18.0,"[64.0, 2.0]",[8.0]
4530,Điện thoại Vivo Y53s (Chính hãng),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-y53s.html,Đen,,,Android 11,"Qualcomm SM4350 Snapdragon 480 5G (8 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,256.0,5000.0,Thanh + Cảm ứng,Vivo,False,6.58,90.0,,LCD,2,Li-Po,18.0,"[64.0, 2.0]",[8.0]
4531,Điện thoại Vivo Y53s (Chính hãng),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-y53s.html,Xanh tím,,,Android 11,"Qualcomm SM4350 Snapdragon 480 5G (8 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,128.0,5000.0,Thanh + Cảm ứng,Vivo,False,6.58,90.0,,LCD,2,Li-Po,18.0,"[64.0, 2.0]",[8.0]
4532,Điện thoại Vivo Y53s (Chính hãng),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-y53s.html,Xanh tím,,,Android 11,"Qualcomm SM4350 Snapdragon 480 5G (8 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,256.0,5000.0,Thanh + Cảm ứng,Vivo,False,6.58,90.0,,LCD,2,Li-Po,18.0,"[64.0, 2.0]",[8.0]
4533,Điện thoại Vsmart Joy 1 Plus,Vsmart,12.0,5.0,0,https://mobilecity.vn/vsmart/vsmart-joy-1-plus.html,,,,Android 8,Snapdragon 425,2.0,,3000.0,Thanh + Cảm ứng,Vsmart,False,,,,,1,,,[13.0],[5.0]
4534,Điện thoại Vsmart Joy 1,Vsmart,12.0,5.0,15,https://mobilecity.vn/vsmart/vsmart-joy-1-chinh-hang.html,,,,Android 8,Snapdragon 425,2.0,,3000.0,Thanh + Cảm ứng,Vsmart,False,,,,,1,,,[13.0],[5.0]
4535,Điện thoại Tecno Phantom V2 Fold 5G (Dimensity 9200 Plus),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-phantom-v2-fold-dien-thoai-gap-re-nhat.html,,,,Android 14,"Mediatek Dimensity 9200+ (4 nm)
8 nhân",12.0,,5000.0,Điện thoại gập,Tecno,False,7.85,120.0,1100.0,AMOLED,2,Li-Po,45.0,"[50.0, 13.0, 50.0]","[16.0, 31.0]"
4536,Điện thoại OPPO Reno5 Chính Hãng (8-128GB),OPPO,12.0,5.0,140,https://mobilecity.vn/oppo/oppo-reno-5-chinh-hang.html,Đen,,6750000.0,Android 11,Qualcomm Snapdragon 720G (8 nm),8.0,128.0,4310.0,Thiết kế 2 mặt kính,Oppo,False,6.4,90.0,,AMOLED,2,,50.0,"[64.0, 8.0, 2.0, 2.0]",[44.0]
4537,Điện thoại OPPO Reno5 Chính Hãng (8-128GB),OPPO,12.0,5.0,140,https://mobilecity.vn/oppo/oppo-reno-5-chinh-hang.html,Hồng,,6750000.0,Android 11,Qualcomm Snapdragon 720G (8 nm),8.0,128.0,4310.0,Thiết kế 2 mặt kính,Oppo,False,6.4,90.0,,AMOLED,2,,50.0,"[64.0, 8.0, 2.0, 2.0]",[44.0]
4538,Điện thoại OPPO Reno5 Chính Hãng (8-128GB),OPPO,12.0,5.0,140,https://mobilecity.vn/oppo/oppo-reno-5-chinh-hang.html,Đỏ,,6750000.0,Android 11,Qualcomm Snapdragon 720G (8 nm),8.0,128.0,4310.0,Thiết kế 2 mặt kính,Oppo,False,6.4,90.0,,AMOLED,2,,50.0,"[64.0, 8.0, 2.0, 2.0]",[44.0]
4539,Điện thoại OPPO Reno5 Chính Hãng (8-128GB),OPPO,12.0,5.0,140,https://mobilecity.vn/oppo/oppo-reno-5-chinh-hang.html,Xanh Da Trời,,6750000.0,Android 11,Qualcomm Snapdragon 720G (8 nm),8.0,128.0,4310.0,Thiết kế 2 mặt kính,Oppo,False,6.4,90.0,,AMOLED,2,,50.0,"[64.0, 8.0, 2.0, 2.0]",[44.0]
4540,"Điện thoại Vivo V27 Pro (Dimensity 8200, màn AMOLED 1 tỷ màu)",Vivo,12.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-v27-pro-dimensity-8200.html,Xanh,,,Android 13,"Mediatek Dimensity 8200 (4 nm)
8 nhân  (1x3.1 GHz & 3x3.0 GHz & 4x2.0 GHz)
GPU: Mali-G610 MC6",8.0,128.0,4600.0,"Khung nhựa, 2 mặt kính
Đèn LED thay đổi màu sắc phía sau
Màn hình cong viền siêu mỏng",Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,66.0,"[50.0, 8.0, 2.0]",[50.0]
4541,"Điện thoại Vivo V27 Pro (Dimensity 8200, màn AMOLED 1 tỷ màu)",Vivo,12.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-v27-pro-dimensity-8200.html,Xanh,,,Android 13,"Mediatek Dimensity 8200 (4 nm)
8 nhân  (1x3.1 GHz & 3x3.0 GHz & 4x2.0 GHz)
GPU: Mali-G610 MC6",8.0,256.0,4600.0,"Khung nhựa, 2 mặt kính
Đèn LED thay đổi màu sắc phía sau
Màn hình cong viền siêu mỏng",Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,66.0,"[50.0, 8.0, 2.0]",[50.0]
4542,"Điện thoại Vivo V27 Pro (Dimensity 8200, màn AMOLED 1 tỷ màu)",Vivo,12.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-v27-pro-dimensity-8200.html,Xanh,,,Android 13,"Mediatek Dimensity 8200 (4 nm)
8 nhân  (1x3.1 GHz & 3x3.0 GHz & 4x2.0 GHz)
GPU: Mali-G610 MC6",12.0,256.0,4600.0,"Khung nhựa, 2 mặt kính
Đèn LED thay đổi màu sắc phía sau
Màn hình cong viền siêu mỏng",Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,66.0,"[50.0, 8.0, 2.0]",[50.0]
4543,"Điện thoại Vivo V27 Pro (Dimensity 8200, màn AMOLED 1 tỷ màu)",Vivo,12.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-v27-pro-dimensity-8200.html,Đen,,,Android 13,"Mediatek Dimensity 8200 (4 nm)
8 nhân  (1x3.1 GHz & 3x3.0 GHz & 4x2.0 GHz)
GPU: Mali-G610 MC6",8.0,128.0,4600.0,"Khung nhựa, 2 mặt kính
Đèn LED thay đổi màu sắc phía sau
Màn hình cong viền siêu mỏng",Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,66.0,"[50.0, 8.0, 2.0]",[50.0]
4544,"Điện thoại Vivo V27 Pro (Dimensity 8200, màn AMOLED 1 tỷ màu)",Vivo,12.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-v27-pro-dimensity-8200.html,Đen,,,Android 13,"Mediatek Dimensity 8200 (4 nm)
8 nhân  (1x3.1 GHz & 3x3.0 GHz & 4x2.0 GHz)
GPU: Mali-G610 MC6",8.0,256.0,4600.0,"Khung nhựa, 2 mặt kính
Đèn LED thay đổi màu sắc phía sau
Màn hình cong viền siêu mỏng",Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,66.0,"[50.0, 8.0, 2.0]",[50.0]
4545,"Điện thoại Vivo V27 Pro (Dimensity 8200, màn AMOLED 1 tỷ màu)",Vivo,12.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-v27-pro-dimensity-8200.html,Đen,,,Android 13,"Mediatek Dimensity 8200 (4 nm)
8 nhân  (1x3.1 GHz & 3x3.0 GHz & 4x2.0 GHz)
GPU: Mali-G610 MC6",12.0,256.0,4600.0,"Khung nhựa, 2 mặt kính
Đèn LED thay đổi màu sắc phía sau
Màn hình cong viền siêu mỏng",Vivo,False,6.78,120.0,,AMOLED,2,Li-Po,66.0,"[50.0, 8.0, 2.0]",[50.0]
4546,Điện thoại Philips Xenium W6610 Chính hãng - Pin 5300 mAh,Philips,12.0,5.0,1,https://mobilecity.vn/philips/philips-xenium-w6610-chinh-hang-pin-5300-mah-prd523.html,,,,Android 4,MTK 6582,1.0,,5300.0,Cảm ứng,Philips,False,,,,,2,,,[8.0],[2.0]
4547,Điện thoại Asus ROG Phone 8 Pro 5G (RAM 12-24GB),Asus (ROG Phone),12.0,5.0,10,https://mobilecity.vn/dien-thoai/asus-rog-phone-8-pro-5g-snapdragon-8-gen-3.html,Đen,,,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5500.0,"Khung nhôm, mặt lưng kính Gorilla Glass
Mặt trước Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình
Ma trận lập trình 341 Mini-LED (ở mặt sau)
Gaming triggers cảm ứng lực",Asus,False,6.78,165.0,1600.0,AMOLED,2,Li-Po,65.0,"[50.0, 32.0, 13.0]",[32.0]
4548,Điện thoại Asus ROG Phone 8 Pro 5G (RAM 12-24GB),Asus (ROG Phone),12.0,5.0,10,https://mobilecity.vn/dien-thoai/asus-rog-phone-8-pro-5g-snapdragon-8-gen-3.html,Đen,,,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5500.0,"Khung nhôm, mặt lưng kính Gorilla Glass
Mặt trước Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình
Ma trận lập trình 341 Mini-LED (ở mặt sau)
Gaming triggers cảm ứng lực",Asus,False,6.78,165.0,1600.0,AMOLED,2,Li-Po,65.0,"[50.0, 32.0, 13.0]",[32.0]
4549,Điện thoại Asus ROG Phone 8 Pro 5G (RAM 12-24GB),Asus (ROG Phone),12.0,5.0,10,https://mobilecity.vn/dien-thoai/asus-rog-phone-8-pro-5g-snapdragon-8-gen-3.html,Đen,,,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 5x3.2 GHz & 2x2.3 GHz)
GPU: Adreno 750",24.0,1024.0,5500.0,"Khung nhôm, mặt lưng kính Gorilla Glass
Mặt trước Gorilla Glass Victus 2
Kháng nước, bụi IP68
Cảm biến vân tay trong màn hình
Ma trận lập trình 341 Mini-LED (ở mặt sau)
Gaming triggers cảm ứng lực",Asus,False,6.78,165.0,1600.0,AMOLED,2,Li-Po,65.0,"[50.0, 32.0, 13.0]",[32.0]
4550,Điện thoại Realme Note 1 5G (Dimensity 7050),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-note-1-man-oled-120hz.html,,,,Khác,"Mediatek Dimensity 7050 (6 nm)
8 nhân (2x2.6 GHz & 6x2.0 GHz)
GPU: Mali-G68 MC4",,,5000.0,Thanh + Cảm ứng,Realme,False,6.67,120.0,,OLED,2,,67.0,"[108.0, 8.0, 2.0]",[16.0]
4551,Điện thoại Realme GT7 5G (Snapdragon 8 Gen 3),Realme,12.0,5.0,0,https://mobilecity.vn/dien-thoai/realme-gt7-5g-hieu-nang-sieu-manh.html,,,,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,,5500.0,,Realme,False,6.78,120.0,6000.0,AMOLED,2,,120.0,"[50.0, 8.0]",[32.0]
4552,Điện thoại Vivo iQOO Neo 9 Racing Edition 5G (Snapdragon 8s Gen 3),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-iqoo-neo-9-racing-edition-5g.html,,,,Android 14,"Snapdragon 8s Gen 3
8 nhân
GPU: Adreno 7xx",16.0,,,,Vivo,False,6.78,144.0,1400.0,OLED,2,,120.0,[50.0],[16.0]
4553,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Xanh,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",12.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4554,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Xanh,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4555,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Xanh,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,512.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4556,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Xanh Ngọc,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",12.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4557,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Xanh Ngọc,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4558,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Xanh Ngọc,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,512.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4559,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Đen,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",12.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4560,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Đen,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4561,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Đen,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,512.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4562,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Bạc,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",12.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4563,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Bạc,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,256.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4564,Điện thoại Honor 90 Pro (Snapdragon 8+ Gen 1),Honor,12.0,5.0,2,https://mobilecity.vn/dien-thoai/honor-90-pro-snapdragon-8-gen-1.html,Bạc,,,Android 13,"Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm)
8 nhân (1x3.0 GHz & 3x2.5 GHz & 4x1.80 GHz)
GPU: Adreno 730",16.0,512.0,5000.0,Thanh + Cảm ứng,Honor,False,6.78,120.0,,AMOLED,2,,,"[200.0, 32.0, 12.0]","[50.0, 2.0]"
4565,Điện thoại Honor 90 Lite (Mediatek Dimensity 6020),Honor,12.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-90-lite-mediatek-dimensity-6020.html,Đen,,,Android 13,"Mediatek Dimensity 6020 (7 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,4500.0,Thanh + Cảm ứng,Honor,False,6.7,90.0,,LCD,2,Li-Po,35.0,"[100.0, 5.0, 2.0]",[16.0]
4566,Điện thoại Honor 90 Lite (Mediatek Dimensity 6020),Honor,12.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-90-lite-mediatek-dimensity-6020.html,Trắng,,,Android 13,"Mediatek Dimensity 6020 (7 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,4500.0,Thanh + Cảm ứng,Honor,False,6.7,90.0,,LCD,2,Li-Po,35.0,"[100.0, 5.0, 2.0]",[16.0]
4567,Điện thoại Honor 90 Lite (Mediatek Dimensity 6020),Honor,12.0,5.0,0,https://mobilecity.vn/dien-thoai/honor-90-lite-mediatek-dimensity-6020.html,Xanh,,,Android 13,"Mediatek Dimensity 6020 (7 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,4500.0,Thanh + Cảm ứng,Honor,False,6.7,90.0,,LCD,2,Li-Po,35.0,"[100.0, 5.0, 2.0]",[16.0]
4568,Điện thoại OPPO A17 (Chính hãng - Pin 5000mAh),OPPO,12.0,5.0,0,https://mobilecity.vn/dien-thoai/oppo-a17-chinh-hang-pin-5000mah.html,Xanh dương,,3490000.0,Android 12,"Mediatek MT6765 Helio G35 (12 nm)
8 nhân (4x2.3 GHz & 4x1.8 GHz)
GPU: PowerVR GE8320",4.0,,5000.0,Thanh + Cảm ứng,Oppo,False,6.56,,480.0,LCD,2,Li-Po,10.0,"[50.0, 2.0]",[5.0]
4569,Điện thoại OPPO A17 (Chính hãng - Pin 5000mAh),OPPO,12.0,5.0,0,https://mobilecity.vn/dien-thoai/oppo-a17-chinh-hang-pin-5000mah.html,Đen,,3490000.0,Android 12,"Mediatek MT6765 Helio G35 (12 nm)
8 nhân (4x2.3 GHz & 4x1.8 GHz)
GPU: PowerVR GE8320",4.0,,5000.0,Thanh + Cảm ứng,Oppo,False,6.56,,480.0,LCD,2,Li-Po,10.0,"[50.0, 2.0]",[5.0]
4570,Điện thoại Vivo V19 (Snapdragon 712),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-v19-snapdragon-712.html,Đen,,,Android 10,"Qualcomm SDM712 Snapdragon 712 (10nm)
8 nhân (2x2,3 GHz & 6x1,7 GHz)
GPU: Adreno 616",8.0,128.0,4500.0,Thanh + Cảm ứng,Vivo,False,6.44,,,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 2.0, 2.0]","[32.0, 8.0]"
4571,Điện thoại Vivo V19 (Snapdragon 712),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-v19-snapdragon-712.html,Đen,,,Android 10,"Qualcomm SDM712 Snapdragon 712 (10nm)
8 nhân (2x2,3 GHz & 6x1,7 GHz)
GPU: Adreno 616",8.0,256.0,4500.0,Thanh + Cảm ứng,Vivo,False,6.44,,,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 2.0, 2.0]","[32.0, 8.0]"
4572,Điện thoại Vivo V19 (Snapdragon 712),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-v19-snapdragon-712.html,Bạc,,,Android 10,"Qualcomm SDM712 Snapdragon 712 (10nm)
8 nhân (2x2,3 GHz & 6x1,7 GHz)
GPU: Adreno 616",8.0,128.0,4500.0,Thanh + Cảm ứng,Vivo,False,6.44,,,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 2.0, 2.0]","[32.0, 8.0]"
4573,Điện thoại Vivo V19 (Snapdragon 712),Vivo,12.0,5.0,0,https://mobilecity.vn/dien-thoai/vivo-v19-snapdragon-712.html,Bạc,,,Android 10,"Qualcomm SDM712 Snapdragon 712 (10nm)
8 nhân (2x2,3 GHz & 6x1,7 GHz)
GPU: Adreno 616",8.0,256.0,4500.0,Thanh + Cảm ứng,Vivo,False,6.44,,,AMOLED,2,Li-Po,33.0,"[48.0, 8.0, 2.0, 2.0]","[32.0, 8.0]"
4574,"Điện thoại OPPO A77s (Chính hãng - Snapdragon 680, Màn 90Hz)",OPPO,12.0,5.0,0,https://mobilecity.vn/dien-thoai/oppo-a77s-chinh-hang-man-hinh-90hz.html,Xanh,,,Android 12,"Qualcomm SM6225 Snapdragon 680 4G (6 nm)
8 nhân (4x2.4 GHz & 4x1.9 GHz)
GPU: Adreno 610",8.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa/da
Kháng nước/bụi IP54",Oppo,False,6.56,90.0,480.0,LCD,2,Li-Po,33.0,"[50.0, 2.0]",[8.0]
4575,"Điện thoại OPPO A77s (Chính hãng - Snapdragon 680, Màn 90Hz)",OPPO,12.0,5.0,0,https://mobilecity.vn/dien-thoai/oppo-a77s-chinh-hang-man-hinh-90hz.html,Đen,,,Android 12,"Qualcomm SM6225 Snapdragon 680 4G (6 nm)
8 nhân (4x2.4 GHz & 4x1.9 GHz)
GPU: Adreno 610",8.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa/da
Kháng nước/bụi IP54",Oppo,False,6.56,90.0,480.0,LCD,2,Li-Po,33.0,"[50.0, 2.0]",[8.0]
4576,Điện thoại OPPO A12e (Snapdragon 450),OPPO,12.0,5.0,0,https://mobilecity.vn/dien-thoai/oppo-a12e-snapdragon-450.html,Đỏ,,,Android 8,"Snapdragon 450 (14 nm)
8 nhân (Octa-core 1.8 GHz)
GPU: Adreno 506",3.0,64.0,4230.0,Thanh + Cảm ứng,Oppo,False,6.2,,,LCD,2,Li-Ion,,"[13.0, 2.0]",[8.0]
4577,Điện thoại OPPO A12e (Snapdragon 450),OPPO,12.0,5.0,0,https://mobilecity.vn/dien-thoai/oppo-a12e-snapdragon-450.html,Tím đen,,,Android 8,"Snapdragon 450 (14 nm)
8 nhân (Octa-core 1.8 GHz)
GPU: Adreno 506",3.0,64.0,4230.0,Thanh + Cảm ứng,Oppo,False,6.2,,,LCD,2,Li-Ion,,"[13.0, 2.0]",[8.0]
4578,"Điện thoại Tecno POVA 6 Neo (Helio G99 Ultimate, Pin 7000mAh)",Tecno,0.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-pova-6-neo-pin-7000mah.html,Bạc,,,Android 14,"Mediatek Helio G99 Ultimate (6nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,7000.0,"Vuông vức, Khung và mặt lưng nhựa
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,580.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0]
4579,"Điện thoại Tecno POVA 6 Neo (Helio G99 Ultimate, Pin 7000mAh)",Tecno,0.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-pova-6-neo-pin-7000mah.html,Bạc,,,Android 14,"Mediatek Helio G99 Ultimate (6nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,7000.0,"Vuông vức, Khung và mặt lưng nhựa
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,580.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0]
